direction,pnl_pct,bars_held,symbol,entry_time,exit_time,entry_price,exit_price,peak_pnl_pct,exit_reason,entry_regime,notional_usd,pnl_pct_net,pnl_usd
long,-0.002435723951285516,5,HBARUSDT,1680397200,1680401700,0.0739,0.07372,0.028416779431664478,trail_stop,sideways,50.0,-0.003635723951285516,-0.1817861975642758
long,-0.05499999999999999,25,DOGEUSDT,1680425100,1680447600,0.08343,0.07884135,0.0,stop_loss,sideways,50.0,-0.05619999999999999,-2.8099999999999996
long,0.02285703411762708,19,APTUSDT,1680426900,1680444000,11.8238,12.094057,0.05449178775013104,trail_stop,sideways,50.0,0.02165703411762708,1.082851705881354
long,-0.0046871041297186795,19,ADAUSDT,1680508800,1680525900,0.3947,0.39285000000000003,0.026095768938434332,trail_stop,sideways,50.0,-0.005887104129718679,-0.29435520648593394
long,0.19140482991430785,1,DOGEUSDT,1680543000,1680543900,0.07702,0.091762,0.22825240197351335,trail_stop,sideways,50.0,0.19020482991430784,9.510241495715393
long,0.03357677902621725,1,SHIBUSDT,1680543000,1680543900,1.068e-05,1.10386e-05,0.0655430711610487,trail_stop,sideways,50.0,0.03237677902621725,1.6188389513108625
long,-0.005848117024587639,174,DOTUSDT,1680546600,1680703200,6.426,6.38842,0.024898848428260213,trail_stop,sideways,50.0,-0.007048117024587639,-0.35240585122938195
long,0.023799668874172092,23,CHZUSDT,1680547500,1680568200,0.1208,0.123675,0.055463576158940375,trail_stop,sideways,50.0,0.022599668874172092,1.1299834437086047
long,-0.003432239657631982,5,FETUSDT,1680547500,1680552000,0.3505,0.34929699999999997,0.027389443651925815,trail_stop,sideways,50.0,-0.004632239657631982,-0.2316119828815991
long,0.017317073170731785,132,ZECUSDT,1680599700,1680718500,36.9,37.539,0.04878048780487817,trail_stop,sideways,50.0,0.016117073170731785,0.8058536585365893
long,0.0,192,ADAUSDT,1680606000,1680778800,0.3932,0.3932,0.017293997965412075,timeout,sideways,50.0,-0.0012,-0.06
long,0.0795161290322579,101,CRVUSDT,1680606000,1680696900,0.93,1.00395,0.11290322580645147,trail_stop,sideways,50.0,0.07831612903225789,3.9158064516128945
long,0.028671404244170716,112,ETHUSDT,1680606000,1680706800,1832.16,1884.6906,0.06048598375687709,trail_stop,sideways,50.0,0.027471404244170716,1.3735702122085358
long,-0.006835820895522432,77,CRVUSDT,1680697800,1680767100,1.005,0.9981299999999999,0.023880597014925398,trail_stop,sideways,50.0,-0.008035820895522431,-0.40179104477612154
long,0.010258418167580309,10,CHZUSDT,1680730200,1680739200,0.1277,0.12901,0.04150352388410336,trail_stop,sideways,50.0,0.00905841816758031,0.45292090837901544
long,0.03010061782877313,28,FILUSDT,1680876900,1680902100,5.665,5.83552,0.061959399823477486,trail_stop,sideways,50.0,0.02890061782877313,1.4450308914386565
long,0.05683244070390198,53,CHZUSDT,1680913800,1680961500,0.1307,0.138128,0.08951798010711544,trail_stop,sideways,50.0,0.055632440703901984,2.7816220351950993
long,0.0022371031746032917,13,HIGHUSDT,1681077600,1681089300,2.016,2.0205100000000003,0.03323412698412707,trail_stop,sideways,50.0,0.0010371031746032918,0.051855158730164594
long,0.01174683544303794,131,ZECUSDT,1681077600,1681195500,39.5,39.964,0.043037974683544374,trail_stop,sideways,50.0,0.01054683544303794,0.527341772151897
long,0.01729353233830863,183,NEARUSDT,1681078500,1681243200,2.01,2.04476,0.0487562189054728,trail_stop,sideways,50.0,0.016093532338308632,0.8046766169154316
long,0.014057958980320428,80,ARBUSDT,1681146000,1681218000,1.2043,1.2212299999999998,0.04542057626837165,trail_stop,sideways,50.0,0.012857958980320428,0.6428979490160214
long,0.02589830508474577,36,FILUSDT,1681149600,1681182000,5.9,6.0528,0.05762711864406777,trail_stop,sideways,50.0,0.02469830508474577,1.2349152542372885
long,0.0,192,BTCUSDT,1681177500,1681350300,29908.07,29908.07,0.02146343779454844,timeout,sideways,50.0,-0.0012,-0.06
long,0.032383139881474114,59,APTUSDT,1681188300,1681241400,11.4068,11.776188,0.06431251534172591,trail_stop,sideways,50.0,0.031183139881474115,1.5591569940737058
long,-0.05500000000000003,68,CHZUSDT,1681204500,1681265700,0.1348,0.127386,0.014094955489614132,stop_loss,sideways,50.0,-0.05620000000000003,-2.8100000000000014
long,-0.05500000000000004,53,NEARUSDT,1681221600,1681269300,2.085,1.9703249999999999,0.011031175059952101,stop_loss,sideways,50.0,-0.05620000000000004,-2.8100000000000023
long,0.028347598668568553,3,GALAUSDT,1681321500,1681324200,0.04206,0.043252299999999994,0.06015216357584397,trail_stop,sideways,50.0,0.027147598668568553,1.3573799334284276
long,0.030173697270471492,120,ZECUSDT,1681368300,1681476300,40.3,41.516,0.062034739454094295,trail_stop,sideways,50.0,0.028973697270471492,1.4486848635235745
long,0.049895499053731376,7,ARBUSDT,1681370100,1681376400,1.2153,1.2759379999999998,0.08236649386982625,trail_stop,sideways,50.0,0.04869549905373138,2.4347749526865687
long,0.028444652031760734,5,HIGHUSDT,1681371000,1681375500,2.141,2.2018999999999997,0.060252218589444184,trail_stop,sideways,50.0,0.027244652031760734,1.3622326015880366
long,0.007548387096774173,121,AVAXUSDT,1681375500,1681484400,18.6,18.7404,0.03870967741935478,trail_stop,sideways,50.0,0.006348387096774173,0.31741935483870864
